"","DBCODE","ENTITY","SITECODE","YEAR","MONTH","DAY","HOUR","MINUTE","L2TEMP","REMOVEFLAG","SNOWFLAG","SPASTFLAG","time","obs_num","clust","clust_type"
"10440","SA024",3,210,2011,9,6,0,40,14.2,0,0,0,24.6666666666667,54,1,"High"
"10441","SA024",3,210,2011,9,6,1,0,13.9,0,0,0,25,55,1,"High"
"10442","SA024",3,210,2011,9,6,1,20,13.8,0,0,0,25.3333333333333,56,1,"High"
"10443","SA024",3,210,2011,9,6,1,40,13.5,0,0,0,25.6666666666667,57,1,"High"
"10444","SA024",3,210,2011,9,6,2,0,13.3,0,0,0,26,58,1,"High"
"10445","SA024",3,210,2011,9,6,2,20,13.1,0,0,0,26.3333333333333,59,1,"High"
"10446","SA024",3,210,2011,9,6,2,40,12.8,0,0,0,26.6666666666667,60,1,"High"
"10447","SA024",3,210,2011,9,6,3,0,12.6,0,0,0,27,61,1,"High"
"10448","SA024",3,210,2011,9,6,3,20,12.4,0,0,0,27.3333333333333,62,1,"High"
"10449","SA024",3,210,2011,9,6,3,40,12.2,0,0,0,27.6666666666667,63,1,"High"
"10450","SA024",3,210,2011,9,6,4,0,12,0,0,0,28,64,1,"High"
"10451","SA024",3,210,2011,9,6,4,20,11.8,0,0,0,28.3333333333333,65,1,"High"
"10452","SA024",3,210,2011,9,6,4,40,11.6,0,0,0,28.6666666666667,66,1,"High"
"10453","SA024",3,210,2011,9,6,5,0,11.5,0,0,0,29,67,1,"High"
"10454","SA024",3,210,2011,9,6,5,20,11.3,0,0,0,29.3333333333333,68,1,"High"
"10455","SA024",3,210,2011,9,6,5,40,11.2,0,0,0,29.6666666666667,69,1,"High"
"10456","SA024",3,210,2011,9,6,6,0,11,0,0,0,30,70,1,"High"
"10457","SA024",3,210,2011,9,6,6,20,10.9,0,0,0,30.3333333333333,71,1,"High"
"10458","SA024",3,210,2011,9,6,6,40,10.8,0,0,0,30.6666666666667,72,1,"High"
"10459","SA024",3,211,2011,9,6,0,0,14.5,0,0,0,24,52,1,"High"
"10460","SA024",3,211,2011,9,6,0,20,14.2,0,0,0,24.3333333333333,53,1,"High"
"10461","SA024",3,211,2011,9,6,0,40,13.9,0,0,0,24.6666666666667,54,1,"High"
"10462","SA024",3,211,2011,9,6,1,0,13.7,0,0,0,25,55,1,"High"
"10463","SA024",3,211,2011,9,6,1,20,13.5,0,0,0,25.3333333333333,56,1,"High"
"10464","SA024",3,211,2011,9,6,1,40,13.3,0,0,0,25.6666666666667,57,1,"High"
"10465","SA024",3,211,2011,9,6,2,0,13,0,0,0,26,58,1,"High"
"10466","SA024",3,211,2011,9,6,2,20,12.8,0,0,0,26.3333333333333,59,1,"High"
"10467","SA024",3,211,2011,9,6,2,40,12.6,0,0,0,26.6666666666667,60,1,"High"
"10468","SA024",3,211,2011,9,6,3,0,12.4,0,0,0,27,61,1,"High"
"10469","SA024",3,211,2011,9,6,3,20,12.1,0,0,0,27.3333333333333,62,1,"High"
"10470","SA024",3,211,2011,9,6,3,40,12,0,0,0,27.6666666666667,63,1,"High"
"10471","SA024",3,211,2011,9,6,4,0,11.8,0,0,0,28,64,1,"High"
"10472","SA024",3,211,2011,9,6,4,20,11.6,0,0,0,28.3333333333333,65,1,"High"
"10473","SA024",3,211,2011,9,6,4,40,11.5,0,0,0,28.6666666666667,66,1,"High"
"10474","SA024",3,211,2011,9,6,5,0,11.3,0,0,0,29,67,1,"High"
"10475","SA024",3,211,2011,9,6,5,20,11.1,0,0,0,29.3333333333333,68,1,"High"
"10476","SA024",3,211,2011,9,6,5,40,11,0,0,0,29.6666666666667,69,1,"High"
"10477","SA024",3,211,2011,9,6,6,0,10.9,0,0,0,30,70,1,"High"
"10478","SA024",3,211,2011,9,6,6,20,10.7,0,0,0,30.3333333333333,71,1,"High"
"10479","SA024",3,211,2011,9,6,6,40,10.7,0,0,0,30.6666666666667,72,1,"High"
"10480","SA024",3,216,2011,9,6,0,0,16,0,0,0,24,52,1,"High"
"10481","SA024",3,216,2011,9,6,0,20,16,0,0,0,24.3333333333333,53,1,"High"
"10482","SA024",3,216,2011,9,6,0,40,16.1,0,0,0,24.6666666666667,54,1,"High"
"10483","SA024",3,216,2011,9,6,1,0,15.8,0,0,0,25,55,1,"High"
"10484","SA024",3,216,2011,9,6,1,20,15.8,0,0,0,25.3333333333333,56,1,"High"
"10485","SA024",3,216,2011,9,6,1,40,15.8,0,0,0,25.6666666666667,57,1,"High"
"10486","SA024",3,216,2011,9,6,2,0,15.4,0,0,0,26,58,1,"High"
"10487","SA024",3,216,2011,9,6,2,20,15.7,0,0,0,26.3333333333333,59,1,"High"
"10488","SA024",3,216,2011,9,6,2,40,15.7,0,0,0,26.6666666666667,60,1,"High"
"10489","SA024",3,216,2011,9,6,3,0,15.8,0,0,0,27,61,1,"High"
"10490","SA024",3,216,2011,9,6,3,20,16.2,0,0,0,27.3333333333333,62,1,"High"
"10491","SA024",3,216,2011,9,6,3,40,16.2,0,0,0,27.6666666666667,63,1,"High"
"10492","SA024",3,216,2011,9,6,4,0,16.1,0,0,0,28,64,1,"High"
"10493","SA024",3,216,2011,9,6,4,20,16.8,0,0,0,28.3333333333333,65,1,"High"
"10494","SA024",3,216,2011,9,6,4,40,17.2,0,0,0,28.6666666666667,66,1,"High"
"10495","SA024",3,216,2011,9,6,5,0,17.5,0,0,0,29,67,1,"High"
"10496","SA024",3,216,2011,9,6,5,20,17.9,0,0,0,29.3333333333333,68,1,"High"
"10497","SA024",3,216,2011,9,6,5,40,17.9,0,0,0,29.6666666666667,69,1,"High"
"10498","SA024",3,216,2011,9,6,6,0,18,0,0,0,30,70,1,"High"
"10499","SA024",3,216,2011,9,6,6,20,17.9,0,0,0,30.3333333333333,71,1,"High"
"10500","SA024",3,216,2011,9,6,6,40,17.9,0,0,0,30.6666666666667,72,1,"High"
"10501","SA024",3,217,2011,9,6,0,0,15.3,0,0,0,24,52,3,"Low"
"10502","SA024",3,217,2011,9,6,0,20,15.2,0,0,0,24.3333333333333,53,3,"Low"
"10503","SA024",3,217,2011,9,6,0,40,14.9,0,0,0,24.6666666666667,54,3,"Low"
"10504","SA024",3,217,2011,9,6,1,0,15.9,0,0,0,25,55,3,"Low"
"10505","SA024",3,217,2011,9,6,1,20,15.3,0,0,0,25.3333333333333,56,3,"Low"
"10506","SA024",3,217,2011,9,6,1,40,15.2,0,0,0,25.6666666666667,57,3,"Low"
"10507","SA024",3,217,2011,9,6,2,0,15,0,0,0,26,58,3,"Low"
"10508","SA024",3,217,2011,9,6,2,20,15,0,0,0,26.3333333333333,59,3,"Low"
"10509","SA024",3,217,2011,9,6,2,40,15.1,0,0,0,26.6666666666667,60,3,"Low"
"10510","SA024",3,217,2011,9,6,3,0,15.5,0,0,0,27,61,3,"Low"
"10511","SA024",3,217,2011,9,6,3,20,15.5,0,0,0,27.3333333333333,62,3,"Low"
"10512","SA024",3,217,2011,9,6,3,40,15.8,0,0,0,27.6666666666667,63,3,"Low"
"10513","SA024",3,217,2011,9,6,4,0,15.8,0,0,0,28,64,3,"Low"
"10514","SA024",3,217,2011,9,6,4,20,16.1,0,0,0,28.3333333333333,65,3,"Low"
"10515","SA024",3,217,2011,9,6,4,40,16.5,0,0,0,28.6666666666667,66,3,"Low"
"10516","SA024",3,217,2011,9,6,5,0,16.9,0,0,0,29,67,3,"Low"
"10517","SA024",3,217,2011,9,6,5,20,17.2,0,0,0,29.3333333333333,68,3,"Low"
"10518","SA024",3,217,2011,9,6,5,40,16.5,0,0,0,29.6666666666667,69,3,"Low"
"10519","SA024",3,217,2011,9,6,6,0,16.9,0,0,0,30,70,3,"Low"
"10520","SA024",3,217,2011,9,6,6,20,17,0,0,0,30.3333333333333,71,3,"Low"
"10521","SA024",3,217,2011,9,6,6,40,17,0,0,0,30.6666666666667,72,3,"Low"
"10522","SA024",3,224,2011,9,6,0,10,16.5,0,0,0,24.1666666666667,52,3,"Low"
"10523","SA024",3,224,2011,9,6,0,30,16.5,0,0,0,24.5,53,3,"Low"
"10524","SA024",3,224,2011,9,6,0,50,16,0,0,0,24.8333333333333,54,3,"Low"
"10525","SA024",3,224,2011,9,6,1,10,15.9,0,0,0,25.1666666666667,55,3,"Low"
"10526","SA024",3,224,2011,9,6,1,30,15.6,0,0,0,25.5,56,3,"Low"
"10527","SA024",3,224,2011,9,6,1,50,15.5,0,0,0,25.8333333333333,57,3,"Low"
"10528","SA024",3,224,2011,9,6,2,10,15.5,0,0,0,26.1666666666667,58,3,"Low"
"10529","SA024",3,224,2011,9,6,2,30,15.6,0,0,0,26.5,59,3,"Low"
"10530","SA024",3,224,2011,9,6,2,50,15.7,0,0,0,26.8333333333333,60,3,"Low"
"10531","SA024",3,224,2011,9,6,3,10,15.9,0,0,0,27.1666666666667,61,3,"Low"
"10532","SA024",3,224,2011,9,6,3,30,16,0,0,0,27.5,62,3,"Low"
"10533","SA024",3,224,2011,9,6,3,50,16,0,0,0,27.8333333333333,63,3,"Low"
"10534","SA024",3,224,2011,9,6,4,10,15.7,0,0,0,28.1666666666667,64,3,"Low"
"10535","SA024",3,224,2011,9,6,4,30,16,0,0,0,28.5,65,3,"Low"
"10536","SA024",3,224,2011,9,6,4,50,15.6,0,0,0,28.8333333333333,66,3,"Low"
"10537","SA024",3,224,2011,9,6,5,10,15.6,0,0,0,29.1666666666667,67,3,"Low"
"10538","SA024",3,224,2011,9,6,5,30,15.5,0,0,0,29.5,68,3,"Low"
"10539","SA024",3,224,2011,9,6,5,50,15.7,0,0,0,29.8333333333333,69,3,"Low"
"10540","SA024",3,224,2011,9,6,6,10,15.3,0,0,0,30.1666666666667,70,3,"Low"
"10541","SA024",3,224,2011,9,6,6,30,15.3,0,0,0,30.5,71,3,"Low"
"10542","SA024",3,224,2011,9,6,6,50,15.4,0,0,0,30.8333333333333,72,3,"Low"
"10543","SA024",3,225,2011,9,6,0,0,18,0,0,0,24,52,1,"High"
"10544","SA024",3,225,2011,9,6,0,20,18,0,0,0,24.3333333333333,53,1,"High"
"10545","SA024",3,225,2011,9,6,0,40,17.7,0,0,0,24.6666666666667,54,1,"High"
"10546","SA024",3,225,2011,9,6,1,0,17.4,0,0,0,25,55,1,"High"
"10547","SA024",3,225,2011,9,6,1,20,17.2,0,0,0,25.3333333333333,56,1,"High"
"10548","SA024",3,225,2011,9,6,1,40,17,0,0,0,25.6666666666667,57,1,"High"
"10549","SA024",3,225,2011,9,6,2,0,17.1,0,0,0,26,58,1,"High"
"10550","SA024",3,225,2011,9,6,2,20,17,0,0,0,26.3333333333333,59,1,"High"
"10551","SA024",3,225,2011,9,6,2,40,17,0,0,0,26.6666666666667,60,1,"High"
"10552","SA024",3,225,2011,9,6,3,0,17.1,0,0,0,27,61,1,"High"
"10553","SA024",3,225,2011,9,6,3,20,17.1,0,0,0,27.3333333333333,62,1,"High"
"10554","SA024",3,225,2011,9,6,3,40,17.1,0,0,0,27.6666666666667,63,1,"High"
"10555","SA024",3,225,2011,9,6,4,0,16.8,0,0,0,28,64,1,"High"
"10556","SA024",3,225,2011,9,6,4,20,16.8,0,0,0,28.3333333333333,65,1,"High"
"10557","SA024",3,225,2011,9,6,4,40,16.6,0,0,0,28.6666666666667,66,1,"High"
"10558","SA024",3,225,2011,9,6,5,0,16.5,0,0,0,29,67,1,"High"
"10559","SA024",3,225,2011,9,6,5,20,16.4,0,0,0,29.3333333333333,68,1,"High"
"10560","SA024",3,225,2011,9,6,5,40,16.5,0,0,0,29.6666666666667,69,1,"High"
"10561","SA024",3,225,2011,9,6,6,0,16.3,0,0,0,30,70,1,"High"
"10562","SA024",3,225,2011,9,6,6,20,16.2,0,0,0,30.3333333333333,71,1,"High"
"10563","SA024",3,225,2011,9,6,6,40,16.3,0,0,0,30.6666666666667,72,1,"High"
"10564","SA024",3,226,2011,9,6,0,0,18,0,0,0,24,52,1,"High"
"10565","SA024",3,226,2011,9,6,0,20,18,0,0,0,24.3333333333333,53,1,"High"
"10566","SA024",3,226,2011,9,6,0,40,17.9,0,0,0,24.6666666666667,54,1,"High"
"10567","SA024",3,226,2011,9,6,1,0,17.4,0,0,0,25,55,1,"High"
"10568","SA024",3,226,2011,9,6,1,20,17.3,0,0,0,25.3333333333333,56,1,"High"
"10569","SA024",3,226,2011,9,6,1,40,17,0,0,0,25.6666666666667,57,1,"High"
"10570","SA024",3,226,2011,9,6,2,0,17.1,0,0,0,26,58,1,"High"
"10571","SA024",3,226,2011,9,6,2,20,17.1,0,0,0,26.3333333333333,59,1,"High"
"10572","SA024",3,226,2011,9,6,2,40,17.1,0,0,0,26.6666666666667,60,1,"High"
"10573","SA024",3,226,2011,9,6,3,0,17,0,0,0,27,61,1,"High"
"10574","SA024",3,226,2011,9,6,3,20,17,0,0,0,27.3333333333333,62,1,"High"
"10575","SA024",3,226,2011,9,6,3,40,17,0,0,0,27.6666666666667,63,1,"High"
"10576","SA024",3,226,2011,9,6,4,0,16.7,0,0,0,28,64,1,"High"
"10577","SA024",3,226,2011,9,6,4,20,16.7,0,0,0,28.3333333333333,65,1,"High"
"10578","SA024",3,226,2011,9,6,4,40,16.6,0,0,0,28.6666666666667,66,1,"High"
"10579","SA024",3,226,2011,9,6,5,0,16.4,0,0,0,29,67,1,"High"
"10580","SA024",3,226,2011,9,6,5,20,16.4,0,0,0,29.3333333333333,68,1,"High"
"10581","SA024",3,226,2011,9,6,5,40,16.4,0,0,0,29.6666666666667,69,1,"High"
"10582","SA024",3,226,2011,9,6,6,0,16.2,0,0,0,30,70,1,"High"
"10583","SA024",3,226,2011,9,6,6,20,16,0,0,0,30.3333333333333,71,1,"High"
"10584","SA024",3,226,2011,9,6,6,40,16.1,0,0,0,30.6666666666667,72,1,"High"
"10585","SA024",3,233,2011,9,6,0,0,15.4,0,0,0,24,52,2,"Medium"
"10586","SA024",3,233,2011,9,6,0,20,15.6,0,0,0,24.3333333333333,53,2,"Medium"
"10587","SA024",3,233,2011,9,6,0,40,15.4,0,0,0,24.6666666666667,54,2,"Medium"
"10588","SA024",3,233,2011,9,6,1,0,15,0,0,0,25,55,2,"Medium"
"10589","SA024",3,233,2011,9,6,1,20,15.2,0,0,0,25.3333333333333,56,2,"Medium"
"10590","SA024",3,233,2011,9,6,1,40,15.3,0,0,0,25.6666666666667,57,2,"Medium"
"10591","SA024",3,233,2011,9,6,2,0,15.1,0,0,0,26,58,2,"Medium"
"10592","SA024",3,233,2011,9,6,2,20,15.1,0,0,0,26.3333333333333,59,2,"Medium"
"10593","SA024",3,233,2011,9,6,2,40,15.2,0,0,0,26.6666666666667,60,2,"Medium"
"10594","SA024",3,233,2011,9,6,3,0,15.5,0,0,0,27,61,2,"Medium"
"10595","SA024",3,233,2011,9,6,3,20,15.8,0,0,0,27.3333333333333,62,2,"Medium"
"10596","SA024",3,233,2011,9,6,3,40,16.1,0,0,0,27.6666666666667,63,2,"Medium"
"10597","SA024",3,233,2011,9,6,4,0,16,0,0,0,28,64,2,"Medium"
"10598","SA024",3,233,2011,9,6,4,20,16,0,0,0,28.3333333333333,65,2,"Medium"
"10599","SA024",3,233,2011,9,6,4,40,15.8,0,0,0,28.6666666666667,66,2,"Medium"
"10600","SA024",3,233,2011,9,6,5,0,15.9,0,0,0,29,67,2,"Medium"
"10601","SA024",3,233,2011,9,6,5,20,16,0,0,0,29.3333333333333,68,2,"Medium"
"10602","SA024",3,233,2011,9,6,5,40,16.3,0,0,0,29.6666666666667,69,2,"Medium"
"10603","SA024",3,233,2011,9,6,6,0,16.3,0,0,0,30,70,2,"Medium"
"10604","SA024",3,233,2011,9,6,6,20,16.1,0,0,0,30.3333333333333,71,2,"Medium"
"10605","SA024",3,233,2011,9,6,6,40,16.2,0,0,0,30.6666666666667,72,2,"Medium"
"10606","SA024",3,234,2011,9,6,0,0,15.9,0,0,0,24,52,3,"Low"
"10607","SA024",3,234,2011,9,6,0,20,15.5,0,0,0,24.3333333333333,53,3,"Low"
"10608","SA024",3,234,2011,9,6,0,40,15.2,0,0,0,24.6666666666667,54,3,"Low"
"10609","SA024",3,234,2011,9,6,1,0,15.4,0,0,0,25,55,3,"Low"
"10610","SA024",3,234,2011,9,6,1,20,15.4,0,0,0,25.3333333333333,56,3,"Low"
"10611","SA024",3,234,2011,9,6,1,40,15.3,0,0,0,25.6666666666667,57,3,"Low"
"10612","SA024",3,234,2011,9,6,2,0,15.2,0,0,0,26,58,3,"Low"
"10613","SA024",3,234,2011,9,6,2,20,15,0,0,0,26.3333333333333,59,3,"Low"
"10614","SA024",3,234,2011,9,6,2,40,15.5,0,0,0,26.6666666666667,60,3,"Low"
"10615","SA024",3,234,2011,9,6,3,0,15.6,0,0,0,27,61,3,"Low"
"10616","SA024",3,234,2011,9,6,3,20,16,0,0,0,27.3333333333333,62,3,"Low"
"10617","SA024",3,234,2011,9,6,3,40,16.4,0,0,0,27.6666666666667,63,3,"Low"
"10618","SA024",3,234,2011,9,6,4,0,16.1,0,0,0,28,64,3,"Low"
"10619","SA024",3,234,2011,9,6,4,20,15.9,0,0,0,28.3333333333333,65,3,"Low"
"10620","SA024",3,234,2011,9,6,4,40,15.8,0,0,0,28.6666666666667,66,3,"Low"
"10621","SA024",3,234,2011,9,6,5,0,16,0,0,0,29,67,3,"Low"
"10622","SA024",3,234,2011,9,6,5,20,16.1,0,0,0,29.3333333333333,68,3,"Low"
"10623","SA024",3,234,2011,9,6,5,40,16.3,0,0,0,29.6666666666667,69,3,"Low"
"10624","SA024",3,234,2011,9,6,6,0,16.3,0,0,0,30,70,3,"Low"
"10625","SA024",3,234,2011,9,6,6,20,16.2,0,0,0,30.3333333333333,71,3,"Low"
"10626","SA024",3,234,2011,9,6,6,40,16.5,0,0,0,30.6666666666667,72,3,"Low"
"10627","SA024",3,235,2011,9,6,0,0,15,0,0,0,24,52,3,"Low"
"10628","SA024",3,235,2011,9,6,0,20,15.3,0,0,0,24.3333333333333,53,3,"Low"
"10629","SA024",3,235,2011,9,6,0,40,15.2,0,0,0,24.6666666666667,54,3,"Low"
"10630","SA024",3,235,2011,9,6,1,0,15,0,0,0,25,55,3,"Low"
"10631","SA024",3,235,2011,9,6,1,20,14.8,0,0,0,25.3333333333333,56,3,"Low"
"10632","SA024",3,235,2011,9,6,1,40,14.8,0,0,0,25.6666666666667,57,3,"Low"
"10633","SA024",3,235,2011,9,6,2,0,14.6,0,0,0,26,58,3,"Low"
"10634","SA024",3,235,2011,9,6,2,20,14.4,0,0,0,26.3333333333333,59,3,"Low"
"10635","SA024",3,235,2011,9,6,2,40,14.7,0,0,0,26.6666666666667,60,3,"Low"
"10636","SA024",3,235,2011,9,6,3,0,14.8,0,0,0,27,61,3,"Low"
"10637","SA024",3,235,2011,9,6,3,20,15.3,0,0,0,27.3333333333333,62,3,"Low"
"10638","SA024",3,235,2011,9,6,3,40,15.6,0,0,0,27.6666666666667,63,3,"Low"
"10639","SA024",3,235,2011,9,6,4,0,15.6,0,0,0,28,64,3,"Low"
"10640","SA024",3,235,2011,9,6,4,20,15.6,0,0,0,28.3333333333333,65,3,"Low"
"10641","SA024",3,235,2011,9,6,4,40,15.2,0,0,0,28.6666666666667,66,3,"Low"
"10642","SA024",3,235,2011,9,6,5,0,15.4,0,0,0,29,67,3,"Low"
"10643","SA024",3,235,2011,9,6,5,20,15.8,0,0,0,29.3333333333333,68,3,"Low"
"10644","SA024",3,235,2011,9,6,5,40,15.5,0,0,0,29.6666666666667,69,3,"Low"
"10645","SA024",3,235,2011,9,6,6,0,15.5,0,0,0,30,70,3,"Low"
"10646","SA024",3,235,2011,9,6,6,20,15.5,0,0,0,30.3333333333333,71,3,"Low"
"10647","SA024",3,235,2011,9,6,6,40,16,0,0,0,30.6666666666667,72,3,"Low"
"10648","SA024",3,239,2011,9,6,0,0,16.1,0,0,0,24,52,1,"High"
"10649","SA024",3,239,2011,9,6,0,20,16.2,0,0,0,24.3333333333333,53,1,"High"
"10650","SA024",3,239,2011,9,6,0,40,16.5,0,0,0,24.6666666666667,54,1,"High"
"10651","SA024",3,239,2011,9,6,1,0,16,0,0,0,25,55,1,"High"
"10652","SA024",3,239,2011,9,6,1,20,16.1,0,0,0,25.3333333333333,56,1,"High"
"10653","SA024",3,239,2011,9,6,1,40,16,0,0,0,25.6666666666667,57,1,"High"
"10654","SA024",3,239,2011,9,6,2,0,15.6,0,0,0,26,58,1,"High"
"10655","SA024",3,239,2011,9,6,2,20,15.4,0,0,0,26.3333333333333,59,1,"High"
"10656","SA024",3,239,2011,9,6,2,40,15.9,0,0,0,26.6666666666667,60,1,"High"
"10657","SA024",3,239,2011,9,6,3,0,16.1,0,0,0,27,61,1,"High"
"10658","SA024",3,239,2011,9,6,3,20,16.2,0,0,0,27.3333333333333,62,1,"High"
"10659","SA024",3,239,2011,9,6,3,40,16.4,0,0,0,27.6666666666667,63,1,"High"
"10660","SA024",3,239,2011,9,6,4,0,16.5,0,0,0,28,64,1,"High"
"10661","SA024",3,239,2011,9,6,4,20,16.5,0,0,0,28.3333333333333,65,1,"High"
"10662","SA024",3,239,2011,9,6,4,40,16.1,0,0,0,28.6666666666667,66,1,"High"
"10663","SA024",3,239,2011,9,6,5,0,16.2,0,0,0,29,67,1,"High"
"10664","SA024",3,239,2011,9,6,5,20,16.4,0,0,0,29.3333333333333,68,1,"High"
"10665","SA024",3,239,2011,9,6,5,40,16.6,0,0,0,29.6666666666667,69,1,"High"
"10666","SA024",3,239,2011,9,6,6,0,16.7,0,0,0,30,70,1,"High"
"10667","SA024",3,239,2011,9,6,6,20,16.8,0,0,0,30.3333333333333,71,1,"High"
"10668","SA024",3,239,2011,9,6,6,40,16.5,0,0,0,30.6666666666667,72,1,"High"
"10669","SA024",3,240,2011,9,6,0,0,16.1,0,0,0,24,52,1,"High"
"10670","SA024",3,240,2011,9,6,0,20,16,0,0,0,24.3333333333333,53,1,"High"
"10671","SA024",3,240,2011,9,6,0,40,16,0,0,0,24.6666666666667,54,1,"High"
"10672","SA024",3,240,2011,9,6,1,0,16,0,0,0,25,55,1,"High"
"10673","SA024",3,240,2011,9,6,1,20,16,0,0,0,25.3333333333333,56,1,"High"
"10674","SA024",3,240,2011,9,6,1,40,15.9,0,0,0,25.6666666666667,57,1,"High"
"10675","SA024",3,240,2011,9,6,2,0,15.6,0,0,0,26,58,1,"High"
"10676","SA024",3,240,2011,9,6,2,20,15.1,0,0,0,26.3333333333333,59,1,"High"
"10677","SA024",3,240,2011,9,6,2,40,15.2,0,0,0,26.6666666666667,60,1,"High"
"10678","SA024",3,240,2011,9,6,3,0,15.4,0,0,0,27,61,1,"High"
"10679","SA024",3,240,2011,9,6,3,20,15.8,0,0,0,27.3333333333333,62,1,"High"
"10680","SA024",3,240,2011,9,6,3,40,16,0,0,0,27.6666666666667,63,1,"High"
"10681","SA024",3,240,2011,9,6,4,0,16,0,0,0,28,64,1,"High"
"10682","SA024",3,240,2011,9,6,4,20,15.9,0,0,0,28.3333333333333,65,1,"High"
"10683","SA024",3,240,2011,9,6,4,40,16,0,0,0,28.6666666666667,66,1,"High"
"10684","SA024",3,240,2011,9,6,5,0,15.9,0,0,0,29,67,1,"High"
"10685","SA024",3,240,2011,9,6,5,20,15.9,0,0,0,29.3333333333333,68,1,"High"
"10686","SA024",3,240,2011,9,6,5,40,16,0,0,0,29.6666666666667,69,1,"High"
"10687","SA024",3,240,2011,9,6,6,0,15.9,0,0,0,30,70,1,"High"
"10688","SA024",3,240,2011,9,6,6,20,15.9,0,0,0,30.3333333333333,71,1,"High"
"10689","SA024",3,240,2011,9,6,6,40,16.1,0,0,0,30.6666666666667,72,1,"High"
"10690","SA024",3,241,2011,9,6,0,0,15.9,0,0,0,24,52,3,"Low"
"10691","SA024",3,241,2011,9,6,0,20,16.3,0,0,0,24.3333333333333,53,3,"Low"
"10692","SA024",3,241,2011,9,6,0,40,16.3,0,0,0,24.6666666666667,54,3,"Low"
"10693","SA024",3,241,2011,9,6,1,0,15.7,0,0,0,25,55,3,"Low"
"10694","SA024",3,241,2011,9,6,1,20,16,0,0,0,25.3333333333333,56,3,"Low"
"10695","SA024",3,241,2011,9,6,1,40,16,0,0,0,25.6666666666667,57,3,"Low"
"10696","SA024",3,241,2011,9,6,2,0,15,0,0,0,26,58,3,"Low"
"10697","SA024",3,241,2011,9,6,2,20,14.6,0,0,0,26.3333333333333,59,3,"Low"
"10698","SA024",3,241,2011,9,6,2,40,14.8,0,0,0,26.6666666666667,60,3,"Low"
"10699","SA024",3,241,2011,9,6,3,0,15,0,0,0,27,61,3,"Low"
"10700","SA024",3,241,2011,9,6,3,20,15.5,0,0,0,27.3333333333333,62,3,"Low"
"10701","SA024",3,241,2011,9,6,3,40,16.1,0,0,0,27.6666666666667,63,3,"Low"
"10702","SA024",3,241,2011,9,6,4,0,15.8,0,0,0,28,64,3,"Low"
"10703","SA024",3,241,2011,9,6,4,20,15.7,0,0,0,28.3333333333333,65,3,"Low"
"10704","SA024",3,241,2011,9,6,4,40,15.7,0,0,0,28.6666666666667,66,3,"Low"
"10705","SA024",3,241,2011,9,6,5,0,15.9,0,0,0,29,67,3,"Low"
"10706","SA024",3,241,2011,9,6,5,20,15.7,0,0,0,29.3333333333333,68,3,"Low"
"10707","SA024",3,241,2011,9,6,5,40,15.9,0,0,0,29.6666666666667,69,3,"Low"
"10708","SA024",3,241,2011,9,6,6,0,15.8,0,0,0,30,70,3,"Low"
"10709","SA024",3,241,2011,9,6,6,20,15.9,0,0,0,30.3333333333333,71,3,"Low"
"10710","SA024",3,241,2011,9,6,6,40,16.1,0,0,0,30.6666666666667,72,3,"Low"
"10711","SA024",3,242,2011,9,6,0,0,14.2,0,0,0,24,52,3,"Low"
"10712","SA024",3,242,2011,9,6,0,20,14,0,0,0,24.3333333333333,53,3,"Low"
"10713","SA024",3,242,2011,9,6,0,40,13.8,0,0,0,24.6666666666667,54,3,"Low"
"10714","SA024",3,242,2011,9,6,1,0,13.7,0,0,0,25,55,3,"Low"
"10715","SA024",3,242,2011,9,6,1,20,13.5,0,0,0,25.3333333333333,56,3,"Low"
"10716","SA024",3,242,2011,9,6,1,40,13.3,0,0,0,25.6666666666667,57,3,"Low"
"10717","SA024",3,242,2011,9,6,2,0,13.1,0,0,0,26,58,3,"Low"
"10718","SA024",3,242,2011,9,6,2,20,13,0,0,0,26.3333333333333,59,3,"Low"
"10719","SA024",3,242,2011,9,6,2,40,12.9,0,0,0,26.6666666666667,60,3,"Low"
"10720","SA024",3,242,2011,9,6,3,0,12.9,0,0,0,27,61,3,"Low"
"10721","SA024",3,242,2011,9,6,3,20,12.8,0,0,0,27.3333333333333,62,3,"Low"
"10722","SA024",3,242,2011,9,6,3,40,12.7,0,0,0,27.6666666666667,63,3,"Low"
"10723","SA024",3,242,2011,9,6,4,0,12.6,0,0,0,28,64,3,"Low"
"10724","SA024",3,242,2011,9,6,4,20,12.5,0,0,0,28.3333333333333,65,3,"Low"
"10725","SA024",3,242,2011,9,6,4,40,12.5,0,0,0,28.6666666666667,66,3,"Low"
"10726","SA024",3,242,2011,9,6,5,0,12.4,0,0,0,29,67,3,"Low"
"10727","SA024",3,242,2011,9,6,5,20,12.2,0,0,0,29.3333333333333,68,3,"Low"
"10728","SA024",3,242,2011,9,6,5,40,12.2,0,0,0,29.6666666666667,69,3,"Low"
"10729","SA024",3,242,2011,9,6,6,0,12.1,0,0,0,30,70,3,"Low"
"10730","SA024",3,242,2011,9,6,6,20,12,0,0,0,30.3333333333333,71,3,"Low"
"10731","SA024",3,242,2011,9,6,6,40,11.8,0,0,0,30.6666666666667,72,3,"Low"
"10732","SA024",3,243,2011,9,6,0,0,15.3,0,0,0,24,52,1,"High"
"10733","SA024",3,243,2011,9,6,0,20,15.2,0,0,0,24.3333333333333,53,1,"High"
