"","X","DBCODE","ENTITY","SITECODE","YEAR","MONTH","DAY","HOUR","MINUTE","L2TEMP","REMOVEFLAG","SNOWFLAG","SPASTFLAG","time","cluster","clust_type"
"296",296,"SA024",3,314,2011,9,5,20,20,17.9,0,0,0,20.3333333333333,1,"High"
"297",297,"SA024",3,314,2011,9,5,20,40,17.3,0,0,0,20.6666666666667,1,"High"
"298",298,"SA024",3,314,2011,9,5,21,0,16.9,0,0,0,21,1,"High"
"299",299,"SA024",3,314,2011,9,5,21,20,16.4,0,0,0,21.3333333333333,1,"High"
"300",300,"SA024",3,314,2011,9,5,21,40,16.2,0,0,0,21.6666666666667,1,"High"
"301",301,"SA024",3,314,2011,9,5,22,0,16,0,0,0,22,1,"High"
"302",302,"SA024",3,314,2011,9,5,22,20,15.8,0,0,0,22.3333333333333,1,"High"
"303",303,"SA024",3,314,2011,9,5,22,40,15.6,0,0,0,22.6666666666667,1,"High"
"304",304,"SA024",3,314,2011,9,5,23,0,15.4,0,0,0,23,1,"High"
"305",305,"SA024",3,314,2011,9,5,23,20,15.2,0,0,0,23.3333333333333,1,"High"
"306",306,"SA024",3,314,2011,9,5,23,40,15,0,0,0,23.6666666666667,1,"High"
"307",307,"SA024",3,5,2011,9,5,7,0,15.3,0,0,0,7,1,"High"
"308",308,"SA024",3,5,2011,9,5,7,20,15.1,0,0,0,7.33333333333333,1,"High"
"309",309,"SA024",3,5,2011,9,5,7,40,15.1,0,0,0,7.66666666666667,1,"High"
"310",310,"SA024",3,5,2011,9,5,8,0,15.1,0,0,0,8,1,"High"
"311",311,"SA024",3,5,2011,9,5,8,20,15.2,0,0,0,8.33333333333333,1,"High"
"312",312,"SA024",3,5,2011,9,5,8,40,15.3,0,0,0,8.66666666666667,1,"High"
"313",313,"SA024",3,5,2011,9,5,9,0,15.4,0,0,0,9,1,"High"
"314",314,"SA024",3,5,2011,9,5,9,20,15.7,0,0,0,9.33333333333333,1,"High"
"315",315,"SA024",3,5,2011,9,5,9,40,16.2,0,0,0,9.66666666666667,1,"High"
"316",316,"SA024",3,5,2011,9,5,10,0,17.1,0,0,0,10,1,"High"
"317",317,"SA024",3,5,2011,9,5,10,20,17.7,0,0,0,10.3333333333333,1,"High"
"318",318,"SA024",3,5,2011,9,5,10,40,17.8,0,0,0,10.6666666666667,1,"High"
"319",319,"SA024",3,5,2011,9,5,11,0,19.1,0,0,0,11,1,"High"
"320",320,"SA024",3,5,2011,9,5,11,20,19,0,0,0,11.3333333333333,1,"High"
"321",321,"SA024",3,5,2011,9,5,11,40,19.3,0,0,0,11.6666666666667,1,"High"
"322",322,"SA024",3,5,2011,9,5,12,0,19.8,0,0,0,12,1,"High"
"323",323,"SA024",3,5,2011,9,5,12,20,20.1,0,0,0,12.3333333333333,1,"High"
"324",324,"SA024",3,5,2011,9,5,12,40,21.1,0,0,0,12.6666666666667,1,"High"
"325",325,"SA024",3,5,2011,9,5,13,0,22,0,0,0,13,1,"High"
"326",326,"SA024",3,5,2011,9,5,13,20,23.1,0,0,0,13.3333333333333,1,"High"
"327",327,"SA024",3,5,2011,9,5,13,40,24.5,0,0,0,13.6666666666667,1,"High"
"328",328,"SA024",3,5,2011,9,5,14,0,25.7,0,0,0,14,1,"High"
"329",329,"SA024",3,5,2011,9,5,14,20,25.3,0,0,0,14.3333333333333,1,"High"
"330",330,"SA024",3,5,2011,9,5,14,40,26.4,0,0,0,14.6666666666667,1,"High"
"331",331,"SA024",3,5,2011,9,5,15,0,25.8,0,0,0,15,1,"High"
"332",332,"SA024",3,5,2011,9,5,15,20,25.2,0,0,0,15.3333333333333,1,"High"
"333",333,"SA024",3,5,2011,9,5,15,40,25.5,0,0,0,15.6666666666667,1,"High"
"334",334,"SA024",3,5,2011,9,5,16,0,24.2,0,0,0,16,1,"High"
"335",335,"SA024",3,5,2011,9,5,16,20,23.7,0,0,0,16.3333333333333,1,"High"
"336",336,"SA024",3,5,2011,9,5,16,40,23.5,0,0,0,16.6666666666667,1,"High"
"337",337,"SA024",3,5,2011,9,5,17,0,23,0,0,0,17,1,"High"
"338",338,"SA024",3,5,2011,9,5,17,20,22.5,0,0,0,17.3333333333333,1,"High"
"339",339,"SA024",3,5,2011,9,5,17,40,22.1,0,0,0,17.6666666666667,1,"High"
"340",340,"SA024",3,5,2011,9,5,18,0,21.7,0,0,0,18,1,"High"
"341",341,"SA024",3,5,2011,9,5,18,20,21.3,0,0,0,18.3333333333333,1,"High"
"342",342,"SA024",3,5,2011,9,5,18,40,20.9,0,0,0,18.6666666666667,1,"High"
"343",343,"SA024",3,5,2011,9,5,19,0,20.5,0,0,0,19,1,"High"
"344",344,"SA024",3,5,2011,9,5,19,20,20.2,0,0,0,19.3333333333333,1,"High"
"345",345,"SA024",3,5,2011,9,5,19,40,19.9,0,0,0,19.6666666666667,1,"High"
"346",346,"SA024",3,5,2011,9,5,20,0,19.7,0,0,0,20,1,"High"
"347",347,"SA024",3,5,2011,9,5,20,20,19.3,0,0,0,20.3333333333333,1,"High"
"348",348,"SA024",3,5,2011,9,5,20,40,18.9,0,0,0,20.6666666666667,1,"High"
"349",349,"SA024",3,5,2011,9,5,21,0,18.6,0,0,0,21,1,"High"
"350",350,"SA024",3,5,2011,9,5,21,20,18.4,0,0,0,21.3333333333333,1,"High"
"351",351,"SA024",3,5,2011,9,5,21,40,18.1,0,0,0,21.6666666666667,1,"High"
"352",352,"SA024",3,5,2011,9,5,22,0,17.9,0,0,0,22,1,"High"
"353",353,"SA024",3,5,2011,9,5,22,20,17.7,0,0,0,22.3333333333333,1,"High"
"354",354,"SA024",3,5,2011,9,5,22,40,17.6,0,0,0,22.6666666666667,1,"High"
"355",355,"SA024",3,5,2011,9,5,23,0,17.5,0,0,0,23,1,"High"
"356",356,"SA024",3,5,2011,9,5,23,20,17.3,0,0,0,23.3333333333333,1,"High"
"357",357,"SA024",3,5,2011,9,5,23,40,17.2,0,0,0,23.6666666666667,1,"High"
"358",358,"SA024",3,315,2011,9,5,7,0,16.8,0,0,0,7,1,"High"
"359",359,"SA024",3,315,2011,9,5,7,20,16.5,0,0,0,7.33333333333333,1,"High"
"360",360,"SA024",3,315,2011,9,5,7,40,16.7,0,0,0,7.66666666666667,1,"High"
"361",361,"SA024",3,315,2011,9,5,8,0,17.1,0,0,0,8,1,"High"
"362",362,"SA024",3,315,2011,9,5,8,20,17.3,0,0,0,8.33333333333333,1,"High"
"363",363,"SA024",3,315,2011,9,5,8,40,17.5,0,0,0,8.66666666666667,1,"High"
"364",364,"SA024",3,315,2011,9,5,9,0,18,0,0,0,9,1,"High"
"365",365,"SA024",3,315,2011,9,5,9,20,18,0,0,0,9.33333333333333,1,"High"
"366",366,"SA024",3,315,2011,9,5,9,40,18.9,0,0,0,9.66666666666667,1,"High"
"367",367,"SA024",3,315,2011,9,5,10,0,19.4,0,0,0,10,1,"High"
"368",368,"SA024",3,315,2011,9,5,10,20,19.9,0,0,0,10.3333333333333,1,"High"
"369",369,"SA024",3,315,2011,9,5,10,40,20.4,0,0,0,10.6666666666667,1,"High"
"370",370,"SA024",3,315,2011,9,5,11,0,21.3,0,0,0,11,1,"High"
"371",371,"SA024",3,315,2011,9,5,11,20,22.4,0,0,0,11.3333333333333,1,"High"
"372",372,"SA024",3,315,2011,9,5,11,40,23.4,0,0,0,11.6666666666667,1,"High"
"373",373,"SA024",3,315,2011,9,5,12,0,24.1,0,0,0,12,1,"High"
"374",374,"SA024",3,315,2011,9,5,12,20,24.7,0,0,0,12.3333333333333,1,"High"
"375",375,"SA024",3,315,2011,9,5,12,40,25.4,0,0,0,12.6666666666667,1,"High"
"376",376,"SA024",3,315,2011,9,5,13,0,26.2,0,0,0,13,1,"High"
"377",377,"SA024",3,315,2011,9,5,13,20,27.3,0,0,0,13.3333333333333,1,"High"
"378",378,"SA024",3,315,2011,9,5,13,40,27.2,0,0,0,13.6666666666667,1,"High"
"379",379,"SA024",3,315,2011,9,5,14,0,26.7,0,0,0,14,1,"High"
"380",380,"SA024",3,315,2011,9,5,14,20,26.8,0,0,0,14.3333333333333,1,"High"
"381",381,"SA024",3,315,2011,9,5,14,40,26.9,0,0,0,14.6666666666667,1,"High"
"382",382,"SA024",3,315,2011,9,5,15,0,26.9,0,0,0,15,1,"High"
"383",383,"SA024",3,315,2011,9,5,15,20,26.8,0,0,0,15.3333333333333,1,"High"
"384",384,"SA024",3,315,2011,9,5,15,40,26.6,0,0,0,15.6666666666667,1,"High"
"385",385,"SA024",3,315,2011,9,5,16,0,26.3,0,0,0,16,1,"High"
"386",386,"SA024",3,315,2011,9,5,16,20,26.2,0,0,0,16.3333333333333,1,"High"
"387",387,"SA024",3,315,2011,9,5,16,40,25.8,0,0,0,16.6666666666667,1,"High"
"388",388,"SA024",3,315,2011,9,5,17,0,25.3,0,0,0,17,1,"High"
"389",389,"SA024",3,315,2011,9,5,17,20,25,0,0,0,17.3333333333333,1,"High"
"390",390,"SA024",3,315,2011,9,5,17,40,24.5,0,0,0,17.6666666666667,1,"High"
"391",391,"SA024",3,315,2011,9,5,18,0,24.1,0,0,0,18,1,"High"
"392",392,"SA024",3,315,2011,9,5,18,20,23.5,0,0,0,18.3333333333333,1,"High"
"393",393,"SA024",3,315,2011,9,5,18,40,23.1,0,0,0,18.6666666666667,1,"High"
"394",394,"SA024",3,315,2011,9,5,19,0,22.8,0,0,0,19,1,"High"
"395",395,"SA024",3,315,2011,9,5,19,20,22.5,0,0,0,19.3333333333333,1,"High"
"396",396,"SA024",3,315,2011,9,5,19,40,21.6,0,0,0,19.6666666666667,1,"High"
"397",397,"SA024",3,315,2011,9,5,20,0,20.9,0,0,0,20,1,"High"
"398",398,"SA024",3,315,2011,9,5,20,20,20.7,0,0,0,20.3333333333333,1,"High"
"399",399,"SA024",3,315,2011,9,5,20,40,20.6,0,0,0,20.6666666666667,1,"High"
"400",400,"SA024",3,315,2011,9,5,21,0,20.3,0,0,0,21,1,"High"
"401",401,"SA024",3,315,2011,9,5,21,20,20,0,0,0,21.3333333333333,1,"High"
"402",402,"SA024",3,315,2011,9,5,21,40,20,0,0,0,21.6666666666667,1,"High"
"403",403,"SA024",3,315,2011,9,5,22,0,19.7,0,0,0,22,1,"High"
"404",404,"SA024",3,315,2011,9,5,22,20,19.6,0,0,0,22.3333333333333,1,"High"
"405",405,"SA024",3,315,2011,9,5,22,40,19.5,0,0,0,22.6666666666667,1,"High"
"406",406,"SA024",3,315,2011,9,5,23,0,19.3,0,0,0,23,1,"High"
"407",407,"SA024",3,315,2011,9,5,23,20,19.1,0,0,0,23.3333333333333,1,"High"
"408",408,"SA024",3,315,2011,9,5,23,40,18.7,0,0,0,23.6666666666667,1,"High"
"409",409,"SA024",3,6,2011,9,5,7,0,16.4,0,0,0,7,1,"High"
"410",410,"SA024",3,6,2011,9,5,7,20,16.4,0,0,0,7.33333333333333,1,"High"
"411",411,"SA024",3,6,2011,9,5,7,40,16.2,0,0,0,7.66666666666667,1,"High"
"412",412,"SA024",3,6,2011,9,5,8,0,16.2,0,0,0,8,1,"High"
"413",413,"SA024",3,6,2011,9,5,8,20,16.4,0,0,0,8.33333333333333,1,"High"
"414",414,"SA024",3,6,2011,9,5,8,40,16.6,0,0,0,8.66666666666667,1,"High"
"415",415,"SA024",3,6,2011,9,5,9,0,16.8,0,0,0,9,1,"High"
"416",416,"SA024",3,6,2011,9,5,9,20,17,0,0,0,9.33333333333333,1,"High"
"417",417,"SA024",3,6,2011,9,5,9,40,17.5,0,0,0,9.66666666666667,1,"High"
"418",418,"SA024",3,6,2011,9,5,10,0,18,0,0,0,10,1,"High"
"419",419,"SA024",3,6,2011,9,5,10,20,18.1,0,0,0,10.3333333333333,1,"High"
"420",420,"SA024",3,6,2011,9,5,10,40,18.1,0,0,0,10.6666666666667,1,"High"
"421",421,"SA024",3,6,2011,9,5,11,0,18.4,0,0,0,11,1,"High"
"422",422,"SA024",3,6,2011,9,5,11,20,18.8,0,0,0,11.3333333333333,1,"High"
"423",423,"SA024",3,6,2011,9,5,11,40,19.5,0,0,0,11.6666666666667,1,"High"
"424",424,"SA024",3,6,2011,9,5,12,0,19.9,0,0,0,12,1,"High"
"425",425,"SA024",3,6,2011,9,5,12,20,20.6,0,0,0,12.3333333333333,1,"High"
"426",426,"SA024",3,6,2011,9,5,12,40,21.1,0,0,0,12.6666666666667,1,"High"
"427",427,"SA024",3,6,2011,9,5,13,0,21.8,0,0,0,13,1,"High"
"428",428,"SA024",3,6,2011,9,5,13,20,22.6,0,0,0,13.3333333333333,1,"High"
"429",429,"SA024",3,6,2011,9,5,13,40,22.8,0,0,0,13.6666666666667,1,"High"
"430",430,"SA024",3,6,2011,9,5,14,0,23.2,0,0,0,14,1,"High"
"431",431,"SA024",3,6,2011,9,5,14,20,23.7,0,0,0,14.3333333333333,1,"High"
"432",432,"SA024",3,6,2011,9,5,14,40,23.7,0,0,0,14.6666666666667,1,"High"
"433",433,"SA024",3,6,2011,9,5,15,0,24,0,0,0,15,1,"High"
"434",434,"SA024",3,6,2011,9,5,15,20,23.9,0,0,0,15.3333333333333,1,"High"
"435",435,"SA024",3,6,2011,9,5,15,40,24,0,0,0,15.6666666666667,1,"High"
"436",436,"SA024",3,6,2011,9,5,16,0,24.2,0,0,0,16,1,"High"
"437",437,"SA024",3,6,2011,9,5,16,20,24.3,0,0,0,16.3333333333333,1,"High"
"438",438,"SA024",3,6,2011,9,5,16,40,23.8,0,0,0,16.6666666666667,1,"High"
"439",439,"SA024",3,6,2011,9,5,17,0,23.9,0,0,0,17,1,"High"
"440",440,"SA024",3,6,2011,9,5,17,20,23.3,0,0,0,17.3333333333333,1,"High"
"441",441,"SA024",3,6,2011,9,5,17,40,23.1,0,0,0,17.6666666666667,1,"High"
"442",442,"SA024",3,6,2011,9,5,18,0,22.7,0,0,0,18,1,"High"
"443",443,"SA024",3,6,2011,9,5,18,20,22.3,0,0,0,18.3333333333333,1,"High"
"444",444,"SA024",3,6,2011,9,5,18,40,22,0,0,0,18.6666666666667,1,"High"
"445",445,"SA024",3,6,2011,9,5,19,0,21.7,0,0,0,19,1,"High"
"446",446,"SA024",3,6,2011,9,5,19,20,21.4,0,0,0,19.3333333333333,1,"High"
"447",447,"SA024",3,6,2011,9,5,19,40,21,0,0,0,19.6666666666667,1,"High"
"448",448,"SA024",3,6,2011,9,5,20,0,20.5,0,0,0,20,1,"High"
"449",449,"SA024",3,6,2011,9,5,20,20,19.9,0,0,0,20.3333333333333,1,"High"
"450",450,"SA024",3,6,2011,9,5,20,40,19.6,0,0,0,20.6666666666667,1,"High"
"451",451,"SA024",3,6,2011,9,5,21,0,19.3,0,0,0,21,1,"High"
"452",452,"SA024",3,6,2011,9,5,21,20,19.1,0,0,0,21.3333333333333,1,"High"
"453",453,"SA024",3,6,2011,9,5,21,40,18.9,0,0,0,21.6666666666667,1,"High"
"454",454,"SA024",3,6,2011,9,5,22,0,18.7,0,0,0,22,1,"High"
"455",455,"SA024",3,6,2011,9,5,22,20,18.5,0,0,0,22.3333333333333,1,"High"
"456",456,"SA024",3,6,2011,9,5,22,40,18.4,0,0,0,22.6666666666667,1,"High"
"457",457,"SA024",3,6,2011,9,5,23,0,18.3,0,0,0,23,1,"High"
"458",458,"SA024",3,6,2011,9,5,23,20,18.1,0,0,0,23.3333333333333,1,"High"
"459",459,"SA024",3,6,2011,9,5,23,40,18.1,0,0,0,23.6666666666667,1,"High"
"460",460,"SA024",3,316,2011,9,5,7,0,16,0,0,0,7,3,"Low"
"461",461,"SA024",3,316,2011,9,5,7,20,16,0,0,0,7.33333333333333,3,"Low"
"462",462,"SA024",3,316,2011,9,5,7,40,16,0,0,0,7.66666666666667,3,"Low"
"463",463,"SA024",3,316,2011,9,5,8,0,16.2,0,0,0,8,3,"Low"
"464",464,"SA024",3,316,2011,9,5,8,20,16.5,0,0,0,8.33333333333333,3,"Low"
"465",465,"SA024",3,316,2011,9,5,8,40,16.9,0,0,0,8.66666666666667,3,"Low"
"466",466,"SA024",3,316,2011,9,5,9,0,17.8,0,0,0,9,3,"Low"
"467",467,"SA024",3,316,2011,9,5,9,20,17.9,0,0,0,9.33333333333333,3,"Low"
"468",468,"SA024",3,316,2011,9,5,9,40,18.4,0,0,0,9.66666666666667,3,"Low"
"469",469,"SA024",3,316,2011,9,5,10,0,18.8,0,0,0,10,3,"Low"
"470",470,"SA024",3,316,2011,9,5,10,20,19.2,0,0,0,10.3333333333333,3,"Low"
"471",471,"SA024",3,316,2011,9,5,10,40,19.6,0,0,0,10.6666666666667,3,"Low"
"472",472,"SA024",3,316,2011,9,5,11,0,20.4,0,0,0,11,3,"Low"
"473",473,"SA024",3,316,2011,9,5,11,20,21.4,0,0,0,11.3333333333333,3,"Low"
"474",474,"SA024",3,316,2011,9,5,11,40,22.6,0,0,0,11.6666666666667,3,"Low"
"475",475,"SA024",3,316,2011,9,5,12,0,23.4,0,0,0,12,3,"Low"
"476",476,"SA024",3,316,2011,9,5,12,20,24,0,0,0,12.3333333333333,3,"Low"
"477",477,"SA024",3,316,2011,9,5,12,40,24.5,0,0,0,12.6666666666667,3,"Low"
"478",478,"SA024",3,316,2011,9,5,13,0,25.3,0,0,0,13,3,"Low"
"479",479,"SA024",3,316,2011,9,5,13,20,25.6,0,0,0,13.3333333333333,3,"Low"
"480",480,"SA024",3,316,2011,9,5,13,40,25.9,0,0,0,13.6666666666667,3,"Low"
"481",481,"SA024",3,316,2011,9,5,14,0,26.1,0,0,0,14,3,"Low"
"482",482,"SA024",3,316,2011,9,5,14,20,26.2,0,0,0,14.3333333333333,3,"Low"
"483",483,"SA024",3,316,2011,9,5,14,40,26.4,0,0,0,14.6666666666667,3,"Low"
"484",484,"SA024",3,316,2011,9,5,15,0,26.4,0,0,0,15,3,"Low"
"485",485,"SA024",3,316,2011,9,5,15,20,26,0,0,0,15.3333333333333,3,"Low"
"486",486,"SA024",3,316,2011,9,5,15,40,25.8,0,0,0,15.6666666666667,3,"Low"
"487",487,"SA024",3,316,2011,9,5,16,0,25.4,0,0,0,16,3,"Low"
"488",488,"SA024",3,316,2011,9,5,16,20,24.7,0,0,0,16.3333333333333,3,"Low"
"489",489,"SA024",3,316,2011,9,5,16,40,24.4,0,0,0,16.6666666666667,3,"Low"
"490",490,"SA024",3,316,2011,9,5,17,0,24.1,0,0,0,17,3,"Low"
"491",491,"SA024",3,316,2011,9,5,17,20,23.6,0,0,0,17.3333333333333,3,"Low"
"492",492,"SA024",3,316,2011,9,5,17,40,23,0,0,0,17.6666666666667,3,"Low"
"493",493,"SA024",3,316,2011,9,5,18,0,22.4,0,0,0,18,3,"Low"
"494",494,"SA024",3,316,2011,9,5,18,20,22,0,0,0,18.3333333333333,3,"Low"
"495",495,"SA024",3,316,2011,9,5,18,40,21.5,0,0,0,18.6666666666667,3,"Low"
"496",496,"SA024",3,316,2011,9,5,19,0,21.2,0,0,0,19,3,"Low"
"497",497,"SA024",3,316,2011,9,5,19,20,20.7,0,0,0,19.3333333333333,3,"Low"
"498",498,"SA024",3,316,2011,9,5,19,40,20.3,0,0,0,19.6666666666667,3,"Low"
"499",499,"SA024",3,316,2011,9,5,20,0,19.9,0,0,0,20,3,"Low"
"500",500,"SA024",3,316,2011,9,5,20,20,19.7,0,0,0,20.3333333333333,3,"Low"
"501",501,"SA024",3,316,2011,9,5,20,40,19.6,0,0,0,20.6666666666667,3,"Low"
"502",502,"SA024",3,316,2011,9,5,21,0,19.5,0,0,0,21,3,"Low"
"503",503,"SA024",3,316,2011,9,5,21,20,19.2,0,0,0,21.3333333333333,3,"Low"
"504",504,"SA024",3,316,2011,9,5,21,40,19.1,0,0,0,21.6666666666667,3,"Low"
"505",505,"SA024",3,316,2011,9,5,22,0,18.8,0,0,0,22,3,"Low"
"506",506,"SA024",3,316,2011,9,5,22,20,18.8,0,0,0,22.3333333333333,3,"Low"
"507",507,"SA024",3,316,2011,9,5,22,40,18.7,0,0,0,22.6666666666667,3,"Low"
"508",508,"SA024",3,316,2011,9,5,23,0,18.4,0,0,0,23,3,"Low"
"509",509,"SA024",3,316,2011,9,5,23,20,18.2,0,0,0,23.3333333333333,3,"Low"
"510",510,"SA024",3,316,2011,9,5,23,40,18,0,0,0,23.6666666666667,3,"Low"
"511",511,"SA024",3,8,2011,9,5,7,0,12.3,0,0,0,7,1,"High"
"512",512,"SA024",3,8,2011,9,5,7,20,12.2,0,0,0,7.33333333333333,1,"High"
"513",513,"SA024",3,8,2011,9,5,7,40,12.3,0,0,0,7.66666666666667,1,"High"
"514",514,"SA024",3,8,2011,9,5,8,0,12.7,0,0,0,8,1,"High"
"515",515,"SA024",3,8,2011,9,5,8,20,13.3,0,0,0,8.33333333333333,1,"High"
"516",516,"SA024",3,8,2011,9,5,8,40,13.9,0,0,0,8.66666666666667,1,"High"
"517",517,"SA024",3,8,2011,9,5,9,0,14.7,0,0,0,9,1,"High"
"518",518,"SA024",3,8,2011,9,5,9,20,15.9,0,0,0,9.33333333333333,1,"High"
"519",519,"SA024",3,8,2011,9,5,9,40,17.3,0,0,0,9.66666666666667,1,"High"
"520",520,"SA024",3,8,2011,9,5,10,0,19,0,0,0,10,1,"High"
"521",521,"SA024",3,8,2011,9,5,10,20,19.9,0,0,0,10.3333333333333,1,"High"
"522",522,"SA024",3,8,2011,9,5,10,40,20.4,0,0,0,10.6666666666667,1,"High"
"523",523,"SA024",3,8,2011,9,5,11,0,21.2,0,0,0,11,1,"High"
"524",524,"SA024",3,8,2011,9,5,11,20,23.2,0,0,0,11.3333333333333,1,"High"
"525",525,"SA024",3,8,2011,9,5,11,40,23.4,0,0,0,11.6666666666667,1,"High"
"526",526,"SA024",3,8,2011,9,5,12,0,24.2,0,0,0,12,1,"High"
"527",527,"SA024",3,8,2011,9,5,12,20,25.1,0,0,0,12.3333333333333,1,"High"
"528",528,"SA024",3,8,2011,9,5,12,40,24.9,0,0,0,12.6666666666667,1,"High"
"529",529,"SA024",3,8,2011,9,5,13,0,25,0,0,0,13,1,"High"
"530",530,"SA024",3,8,2011,9,5,13,20,25.4,0,0,0,13.3333333333333,1,"High"
"531",531,"SA024",3,8,2011,9,5,13,40,26,0,0,0,13.6666666666667,1,"High"
"532",532,"SA024",3,8,2011,9,5,14,0,26.4,0,0,0,14,1,"High"
"533",533,"SA024",3,8,2011,9,5,14,20,26.9,0,0,0,14.3333333333333,1,"High"
"534",534,"SA024",3,8,2011,9,5,14,40,27.1,0,0,0,14.6666666666667,1,"High"
"535",535,"SA024",3,8,2011,9,5,15,0,26.9,0,0,0,15,1,"High"
"536",536,"SA024",3,8,2011,9,5,15,20,26.6,0,0,0,15.3333333333333,1,"High"
"537",537,"SA024",3,8,2011,9,5,15,40,27.1,0,0,0,15.6666666666667,1,"High"
"538",538,"SA024",3,8,2011,9,5,16,0,27.3,0,0,0,16,1,"High"
"539",539,"SA024",3,8,2011,9,5,16,20,27.2,0,0,0,16.3333333333333,1,"High"
"540",540,"SA024",3,8,2011,9,5,16,40,26.7,0,0,0,16.6666666666667,1,"High"
"541",541,"SA024",3,8,2011,9,5,17,0,26.2,0,0,0,17,1,"High"
"542",542,"SA024",3,8,2011,9,5,17,20,26.2,0,0,0,17.3333333333333,1,"High"
"543",543,"SA024",3,8,2011,9,5,17,40,25.8,0,0,0,17.6666666666667,1,"High"
"544",544,"SA024",3,8,2011,9,5,18,0,24.8,0,0,0,18,1,"High"
"545",545,"SA024",3,8,2011,9,5,18,20,23.9,0,0,0,18.3333333333333,1,"High"
"546",546,"SA024",3,8,2011,9,5,18,40,22.8,0,0,0,18.6666666666667,1,"High"
"547",547,"SA024",3,8,2011,9,5,19,0,21.8,0,0,0,19,1,"High"
"548",548,"SA024",3,8,2011,9,5,19,20,20.7,0,0,0,19.3333333333333,1,"High"
"549",549,"SA024",3,8,2011,9,5,19,40,19.8,0,0,0,19.6666666666667,1,"High"
"550",550,"SA024",3,8,2011,9,5,20,0,19,0,0,0,20,1,"High"
"551",551,"SA024",3,8,2011,9,5,20,20,18.4,0,0,0,20.3333333333333,1,"High"
"552",552,"SA024",3,8,2011,9,5,20,40,18,0,0,0,20.6666666666667,1,"High"
"553",553,"SA024",3,8,2011,9,5,21,0,17.7,0,0,0,21,1,"High"
"554",554,"SA024",3,8,2011,9,5,21,20,17.2,0,0,0,21.3333333333333,1,"High"
"555",555,"SA024",3,8,2011,9,5,21,40,16.8,0,0,0,21.6666666666667,1,"High"
"556",556,"SA024",3,8,2011,9,5,22,0,16.5,0,0,0,22,1,"High"
"557",557,"SA024",3,8,2011,9,5,22,20,16.3,0,0,0,22.3333333333333,1,"High"
"558",558,"SA024",3,8,2011,9,5,22,40,15.9,0,0,0,22.6666666666667,1,"High"
"559",559,"SA024",3,8,2011,9,5,23,0,15.7,0,0,0,23,1,"High"
"560",560,"SA024",3,8,2011,9,5,23,20,15.2,0,0,0,23.3333333333333,1,"High"
"561",561,"SA024",3,8,2011,9,5,23,40,14.9,0,0,0,23.6666666666667,1,"High"
"562",562,"SA024",3,317,2011,9,5,7,0,16.3,0,0,0,7,1,"High"
"563",563,"SA024",3,317,2011,9,5,7,20,16.2,0,0,0,7.33333333333333,1,"High"
"564",564,"SA024",3,317,2011,9,5,7,40,16.2,0,0,0,7.66666666666667,1,"High"
"565",565,"SA024",3,317,2011,9,5,8,0,16.4,0,0,0,8,1,"High"
"566",566,"SA024",3,317,2011,9,5,8,20,16.8,0,0,0,8.33333333333333,1,"High"
"567",567,"SA024",3,317,2011,9,5,8,40,17.1,0,0,0,8.66666666666667,1,"High"
"568",568,"SA024",3,317,2011,9,5,9,0,17.5,0,0,0,9,1,"High"
"569",569,"SA024",3,317,2011,9,5,9,20,18,0,0,0,9.33333333333333,1,"High"
"570",570,"SA024",3,317,2011,9,5,9,40,18.9,0,0,0,9.66666666666667,1,"High"
"571",571,"SA024",3,317,2011,9,5,10,0,19.8,0,0,0,10,1,"High"
"572",572,"SA024",3,317,2011,9,5,10,20,20.6,0,0,0,10.3333333333333,1,"High"
"573",573,"SA024",3,317,2011,9,5,10,40,20.9,0,0,0,10.6666666666667,1,"High"
"574",574,"SA024",3,317,2011,9,5,11,0,21.8,0,0,0,11,1,"High"
"575",575,"SA024",3,317,2011,9,5,11,20,23.6,0,0,0,11.3333333333333,1,"High"
"576",576,"SA024",3,317,2011,9,5,11,40,26.7,0,0,0,11.6666666666667,1,"High"
"577",577,"SA024",3,317,2011,9,5,12,0,27,0,0,0,12,1,"High"
"578",578,"SA024",3,317,2011,9,5,12,20,26.6,0,0,0,12.3333333333333,1,"High"
"579",579,"SA024",3,317,2011,9,5,12,40,27.1,0,0,0,12.6666666666667,1,"High"
"580",580,"SA024",3,317,2011,9,5,13,0,27.3,0,0,0,13,1,"High"
"581",581,"SA024",3,317,2011,9,5,13,20,27.2,0,0,0,13.3333333333333,1,"High"
"582",582,"SA024",3,317,2011,9,5,13,40,27.8,0,0,0,13.6666666666667,1,"High"
"583",583,"SA024",3,317,2011,9,5,14,0,27.5,0,0,0,14,1,"High"
"584",584,"SA024",3,317,2011,9,5,14,20,27.2,0,0,0,14.3333333333333,1,"High"
"585",585,"SA024",3,317,2011,9,5,14,40,27.4,0,0,0,14.6666666666667,1,"High"
"586",586,"SA024",3,317,2011,9,5,15,0,27.5,0,0,0,15,1,"High"
"587",587,"SA024",3,317,2011,9,5,15,20,26.9,0,0,0,15.3333333333333,1,"High"
"588",588,"SA024",3,317,2011,9,5,15,40,26.3,0,0,0,15.6666666666667,1,"High"
"589",589,"SA024",3,317,2011,9,5,16,0,26.1,0,0,0,16,1,"High"
"590",590,"SA024",3,317,2011,9,5,16,20,25.4,0,0,0,16.3333333333333,1,"High"
"591",591,"SA024",3,317,2011,9,5,16,40,25.4,0,0,0,16.6666666666667,1,"High"
